indicator_id,name,unit,timestamp
8.3.15_GIN.LEAR.TEST.BEPC.MIN,"National assessment at the end of lower secondary (BEPC) in Guinea, 10 grade, minimum competency ",,2025-11-24T12:05:52.124756
8.3.15_NER.LEAR.TEST.CM2.MATH.MEAN,"National assessment for learning outcomes in Niger, CM2, Mathematics (mean score)",,2025-11-24T12:05:52.124757
8.3.16_GEO.LEAR.TEST.9.LANG.HIGH,"National assessment for learning outcomes in Georgia, grade 9, Language, students in higher level (%)",,2025-11-24T12:05:52.124761
8.3.16_GHA.LITERACY.P5.LETTERS,"Making the Grade Scores in Ghana, P5, Literacy in English, Letters per minute (mean)",,2025-11-24T12:05:52.124762
8.3.16_GIN.LEAR.TEST.BAC.MIN,"National assessment at the end of secondary (BAC) in Guinea, minimal competency ",,2025-11-24T12:05:52.124763
8.3.16_NER.LEAR.TEST.CP.MATH.OPTIM,"National assessment for learning outcomes in Niger, CP, Mathematics, optimal competency (%)",,2025-11-24T12:05:52.124764
8.3.17_GEO.LEAR.TEST.9.MAT.HIGH,"National assessment for learning outcomes in Georgia, grade 9, Mathematics, students in higher level (%)",,2025-11-24T12:05:52.124764
8.3.17_GHA.LITERACY.P3.WORDS,"Making the Grade Scores in Ghana, P3 Literacy in English, Words per minute (mean)",,2025-11-24T12:05:52.124765
8.3.17_GIN.LEAR.TEST.CEPE.OPTIM,"National assessment at the end of primary (CEPE) in Guinea, CM2 (6 grade), optimal competency ",,2025-11-24T12:05:52.124766
8.3.17_NER.LEAR.TEST.CE2.MATH.OPTIM,"National assessment for learning outcomes in Niger, CE2, Mathematics, optimal competency (%)",,2025-11-24T12:05:52.124767
8.3.18_GEO.LEAR.TEST.9.LAG.HIGHEST,"National assessment for learning outcomes in Georgia, grade 9, Language, students in highest level (%)",,2025-11-24T12:05:52.124768
8.3.18_GHA.LITERACY.P5.WORDS,"Making the Grade Scores in Ghana, P5, Literacy in English, Words per minute (mean)",,2025-11-24T12:05:52.124769
8.3.18_GIN.LEAR.TEST.BEPC.OPTIM,"National assessment at the end of lower secondary (BEPC) in Guinea, 10 grade, optimal competency ",,2025-11-24T12:05:52.124770
8.3.18_NER.LEAR.TEST.CM2.MATH.OPTIM,"National assessment for learning outcomes in Niger, CM2, Mathematics, optimal competency (%)",,2025-11-24T12:05:52.124771
8.3.19_GEO.LEAR.TEST.9.MAT.HIGHEST,"National assessment for learning outcomes in Georgia, grade 9, Mathematics, students in highest level (%)",,2025-11-24T12:05:52.124771
8.3.19_GHA.LITERACY.P3.ZERO,"Making the Grade Scores in Ghana, P3, Literacy in English, Zero score ",,2025-11-24T12:05:52.124772
8.3.19_GIN.LEAR.TEST.BAC.OPTIM,"National assessment at the end of secondary (BAC) in Guinea, optimal competency ",,2025-11-24T12:05:52.124773
8.3.19_NER.LEAR.TEST.CP.MATH.MIN,"National assessment for learning outcomes in Niger, CP, Mathematics, minimal competency (%)",,2025-11-24T12:05:52.124774
8.3.2_ALB.LEAR.TEST.9.MAT.MEAN,"National assessment for learning outcomes in Albania, grade 9, Mathematics (mean score)",,2025-11-24T12:05:52.124775
8.3.2_BFA.PASEC.CM1.FR,"PASEC in Burkina Faso, CM1, French (mean score)",,2025-11-24T12:05:52.124776
8.3.2_CAF.BAC.SUCC," Baccalaureate in Central African Republic, exam at the end of secondary education, success rate (%) ",,2025-11-24T12:05:52.124779
8.3.2_CIV.LEAR.TEST.SEC.ALL.MEAN,"National assessment for learning outcomes in Côte d'Ivoire, lower secondary (BEPC), mean score of all subjects ",,2025-11-24T12:05:52.124780
8.3.2_CMR.PASEC.25.MAT,"PASEC in Cameroon, grades 2 and 5, Mathematics (mean score)",,2025-11-24T12:05:52.124780
8.3.2_ETH.LEAR.TEST.10.MAT.OPT,"National assessment for learning outcomes in Ethiopia, grade 10, Mathematics, optimal competency (%)",,2025-11-24T12:05:52.124781
8.3.2_GEO.TIMSS.4.MAT.MEAN,"TIMSS in Georgia, grade 4, Mathematics (mean score)",,2025-11-24T12:05:52.124782
8.3.2_GHA.LEAR.TEST.P6.ENG.ABOV.MEAN,"National assessment for learning outcomes in Ghana, P6, English, students above mean (%)",,2025-11-24T12:05:52.124783
8.3.2_GIN.PASEC.CP2.MAT.MEAN,"PASEC in Guinea, CP2, Mathematics (mean score)",,2025-11-24T12:05:52.124784
8.3.2_KGZ.PISA.89.READ2,"PISA in Kyrgyzstan, grades 8-9, Reading - access and retrieve (mean score)",,2025-11-24T12:05:52.124785
8.3.2_KHM.LEAR.TEST.3.MAT.MEAN,"National assessment for learning outcomes in Cambodia, grade 3, Mathematics (mean score)",,2025-11-24T12:05:52.124786
8.3.2_LAO.LEAR.TEST.5.LANG.MIN,"National assessment for learning outcomes in Laos, grade 5, Language (minimal competency)",,2025-11-24T12:05:52.124787
8.3.2_MDA.LEAR.TEST.9.MEAN,"National assessment for learning outcomes in Moldova, grade 9, mean competency (%)",,2025-11-24T12:05:52.124787
8.3.2_MDG.PASEC.CM2.MAT,"PASEC in Madagascar, CM2, Mathematics (mean score)",,2025-11-24T12:05:52.124788
8.3.2_MOZ.SACMEQ.TEST.6.MAT,"SACMEQ in Mozambique, grade 5, Mathematics (mean score)",,2025-11-24T12:05:52.124789
8.3.2_MRT.PASEC.5.MAT,"PASEC in Mauritania, grade 5, Mathematics (mean score)",,2025-11-24T12:05:52.124790
8.3.2_MWI.SACMEQ.357.MAT,"SACMEQ in Malawi, standards 3,5,7, Mathematics (mean score)",,2025-11-24T12:05:52.124795
8.3.2_NER.LEAR.TEST.CE2.FR.MEAN,"National assessment for learning outcomes in Niger, CE2, French (mean score)",,2025-11-24T12:05:52.124796
8.3.2_SEN.LEAR.TEST.CE2.FR.MIN,"National assessment for learning outcomes (SNERS) in Senegal, CE2, French, minimal competency (%)",,2025-11-24T12:05:52.124797
8.3.2_VNM.LEAR.TEST.5.MAT2,"National assessment for learning outcomes in Vietnam, grade 5, Mathematics - Level 1, scores in indicated level (%)",,2025-11-24T12:05:52.124798
8.3.2_VNM.LEAR.TEST.5.READ2,"National assessment for learning outcomes in Vietnam, grade 5, Reading - Level 2, scores in indicated level (%)",,2025-11-24T12:05:52.124799
8.3.2_ZMB.LEAR.TEST.5.MAT,"National assessment for learning outcomes in Zambia, grade 5, Mathematics (mean score)",,2025-11-24T12:05:52.124800
8.3.20_GHA.LITERACY.P5.ZERO,"Making the Grade Scores in Ghana, P5, Literacy in English, Zero score ",,2025-11-24T12:05:52.124801
8.3.20_GIN.LEAR.TEST.CEPE.MAX,"National assessment at the end of primary (CEPE) in Guinea, CM2 (6 grade), maximal competency ",,2025-11-24T12:05:52.124801
8.3.20_NER.LEAR.TEST.CE2.MATH.MIN,"National assessment for learning outcomes in Niger, CE2, Mathematics, minimal competency (%)",,2025-11-24T12:05:52.124802
8.3.21_GHA.NUMERACY.P3.ADDITIO,"Making the Grade Scores in Ghana, P3, Numeracy, Correct Additions (%)",,2025-11-24T12:05:52.124803
8.3.21_GIN.LEAR.TEST.BEPC.MAX,"National assessment at the end of lower secondary (BEPC) in Guinea, 10 grade, maximal competency ",,2025-11-24T12:05:52.124804
8.3.21_NER.LEAR.TEST.CM2.MATH.MIN,"National assessment for learning outcomes in Niger, CM2, Mathematics, minimal competency (%)",,2025-11-24T12:05:52.124805
8.3.22_GHA.NUMERACY.P5.ADDITIO,"Making the Grade Scores in Ghana, P5, Numeracy, Correct Additions (%)",,2025-11-24T12:05:52.124806
8.3.22_GIN.LEAR.TEST.BAC.MAX,"National assessment at the end of secondary (BAC) in Guinea, maximal competency ",,2025-11-24T12:05:52.124807
8.3.22_NER.LEAR.TEST.CP.MATH.UNDERMIN,"National assessment for learning outcomes in Niger, CP, Mathematics, under minimal competency (%)",,2025-11-24T12:05:52.124808
8.3.23_GHA.NUMERACY.P3.MULTIPLI,"Making the Grade Scores in Ghana, P3, Numeracy, Correct Multiplications (%)",,2025-11-24T12:05:52.124809
8.3.23_GIN.LEAR.TEST.CEPE.SUCC,"National assessment at the end of primary (CEPE) in Guinea, CM2 (6 grade), success rate (%)",,2025-11-24T12:05:52.124809
8.3.23_NER.LEAR.TEST.CE2.MATH.UNDERMIN,"National assessment for learning outcomes in Niger, CE2, Mathematics, under minimal competency (%)",,2025-11-24T12:05:52.124810
8.3.24_GHA.NUMERACY.P5.MULTIPLI,"Making the Grade Scores in Ghana, P5, Numeracy, Correct Multiplications (%)",,2025-11-24T12:05:52.124811
8.3.24_GIN.LEAR.TEST.BEPC.SUCC,"National assessment at the end of lower secondary (BEPC) in Guinea, 10 grade, success rate (%)",,2025-11-24T12:05:52.124812
8.3.24_NER.LEAR.TEST.CM2.MATH.UNDERMIN,"National assessment for learning outcomes in Niger, CM2, Mathematics, under minimal competency (%)",,2025-11-24T12:05:52.124813
8.3.25_GHA.NUMERACY.P3.ZERO,"Making the Grade Scores in Ghana, P3, Numeracy, Zero score ",,2025-11-24T12:05:52.124814
8.3.25_GIN.LEAR.TEST.BAC.SUCC,"National assessment at the end of secondary (BAC) in Guinea, success rate (%)",,2025-11-24T12:05:52.124815
8.3.25_NER.LEAR.TEST.CERTIFICATE.SUCC,"National assessment for learning outcomes in Niger, end of 1st degree certificate, success rate (%)",,2025-11-24T12:05:52.124815
8.3.26_GHA.NUMERACY.P5.ZERO,"Making the Grade Scores in Ghana, P5, Numeracy, Zero score ",,2025-11-24T12:05:52.124816
8.3.3_ALB.PISA.910.READ,"PISA in Albania, grade 9 and 10, Reading (mean score)",,2025-11-24T12:05:52.124817
8.3.3_BFA.PASEC.CP2.MAT,"PASEC in Burkina Faso, CP2, Mathematics (mean score)",,2025-11-24T12:05:52.124818
8.3.3_CIV.LEAR.TEST.PRIM.ALL.MIN.COMP,"National assessment for learning outcomes in Côte d'Ivoire, primary (CEPE), minimal competency (%)",,2025-11-24T12:05:52.124819
8.3.3_ETH.LEAR.TEST.10.BIO.OPT,"National assessment for learning outcomes in Ethiopia, grade 10, Biology, optimal competency (%)",,2025-11-24T12:05:52.124820
8.3.3_GEO.TIMSS.4.SCI.MEAN,"TIMSS in Georgia, grade 4, Science (mean score)",,2025-11-24T12:05:52.124821
8.3.3_GHA.LEAR.TEST.P3.MAT.ABOV.MEAN,"National assessment for learning outcomes in Ghana, P3, Mathematics, students above mean (%)",,2025-11-24T12:05:52.124822
8.3.3_GIN.PASEC.CP2.FR.MAT.MEAN,"PASEC in Guinea, CP2, French and Mathematics (mean score)",,2025-11-24T12:05:52.124822
8.3.3_KGZ.PISA.89.READ3,"PISA in Kyrgyzstan, grades 8-9, Reading - integrate and interpret (mean score)",,2025-11-24T12:05:52.124825
8.3.3_KHM.LEAR.TEST.6.LANG.MEAN,"National assessment for learning outcomes in Cambodia, grade 6, Language (mean score)",,2025-11-24T12:05:52.124826
8.3.3_LAO.LEAR.TEST.5.LANG.PROF,"National assessment for learning outcomes in Laos, grade 5, Language (proficiency)",,2025-11-24T12:05:52.124827
8.3.3_MDA.LEAR.TEST.4.MIN,"National assessment for learning outcomes in Moldova, grade 4, minimal competency (%)",,2025-11-24T12:05:52.124828
8.3.3_NER.LEAR.TEST.CM2.FR.MEAN,"National assessment for learning outcomes in Niger, CM2, French (mean score)",,2025-11-24T12:05:52.124829
8.3.3_SEN.LEAR.TEST.CE2.MATH.OPT,"National assessment for learning outcomes (SNERS) in Senegal, CE2, Mathematics, optimal competency (%)",,2025-11-24T12:05:52.124831
8.3.3_VNM.LEAR.TEST.5.MAT3,"National assessment for learning outcomes in Vietnam, grade 5, Mathematics - Level 1, scores in indicated level (%)",,2025-11-24T12:05:52.124832
8.3.3_VNM.LEAR.TEST.5.READ3,"National assessment for learning outcomes in Vietnam, grade 5, Reading - Level 3, scores in indicated level (%)",,2025-11-24T12:05:52.124833
8.3.3_ZMB.SACMEQ.TEST.5.READ,"SACMEQ in Zambia, grade 5, Reading (mean score)",,2025-11-24T12:05:52.124834
8.3.4_ALB.PISA.910.MAT,"PISA in Albania, grade 9 and 10, Mathematics (mean score)",,2025-11-24T12:05:52.124835
8.3.4_BFA.PASEC.CM1.MAT,"PASEC in Burkina Faso, CM1, Mathematics (mean score)",,2025-11-24T12:05:52.124836
8.3.4_CIV.LEAR.TEST.SEC.ALL.MIN.COMP,"National assessment for learning outcomes in Côte d'Ivoire, lower secondary (BEPC), minimal competency (%)",,2025-11-24T12:05:52.124837
8.3.4_ETH.LEAR.TEST.10.CHE.OPT,"National assessment for learning outcomes in Ethiopia, grade 10, Chemistry, optimal competency (%)",,2025-11-24T12:05:52.124838
8.3.4_GEO.TIMSS.8.MAT.MEAN,"TIMSS in Georgia, grade 8, Mathematics (mean score)",,2025-11-24T12:05:52.124838
8.3.4_GHA.LEAR.TEST.P6.MAT.ABOV.MEAN,"National assessment for learning outcomes in Ghana, P6, Mathematics, students above mean (%)",,2025-11-24T12:05:52.124839
8.3.4_GIN.PASEC.CM1.FR.MEAN,"PASEC in Guinea, CM1, French (mean score)",,2025-11-24T12:05:52.124840
8.3.4_KGZ.PISA.89.READ4,"PISA in Kyrgyzstan, grades 8-9, Reading - reflect and evaluate (mean score)",,2025-11-24T12:05:52.124841
8.3.4_KHM.LEAR.TEST.6.MAT.MEAN,"National assessment for learning outcomes in Cambodia, grade 6, Mathematics (mean score)",,2025-11-24T12:05:52.124842
8.3.4_LAO.LEAR.TEST.5.MAT.MEAN,"National assessment for learning outcomes in Laos, grade 5, Mathematics (mean score)",,2025-11-24T12:05:52.124843
8.3.4_MDA.LEAR.TEST.9.MIN,"National assessment for learning outcomes in Moldova, grade 9, minimal competency (%)",,2025-11-24T12:05:52.124844
8.3.4_NER.LEAR.TEST.CP.FR.OPTIM,"National assessment for learning outcomes in Niger, CP, French, optimal competency (%)",,2025-11-24T12:05:52.124845
8.3.4_SEN.LEAR.TEST.CE2.FR.OPT,"National assessment for learning outcomes (SNERS) in Senegal, CE2, French, optimal competency (%)",,2025-11-24T12:05:52.124845
8.3.4_VNM.LEAR.TEST.5.MAT4,"National assessment for learning outcomes in Vietnam, grade 5, Mathematics - Level 1, scores in indicated level (%)",,2025-11-24T12:05:52.124846
8.3.4_VNM.LEAR.TEST.5.READ4,"National assessment for learning outcomes in Vietnam, grade 5, Reading - Level 4, scores in indicated level (%)",,2025-11-24T12:05:52.124847
8.3.4_ZMB.SACMEQ.TEST.5.MAT,"SACMEQ in Zambia, grade 5, Mathematics (mean score)",,2025-11-24T12:05:52.124849
8.3.5_ALB.PISA.910.SCIENCE,"PISA in Albania, grade 9 and 10, Science (mean score)",,2025-11-24T12:05:52.124850
8.3.5_CIV.LEAR.TEST.PRIM.ALL.OPT.COMP,"National assessment for learning outcomes in Côte d'Ivoire, primary (CEPE), optimal competency (%)",,2025-11-24T12:05:52.124851
8.3.5_ETH.LEAR.TEST.10.PHY.OPT,"National assessment for learning outcomes in Ethiopia, grade 10, Physics, optimal competency (%)",,2025-11-24T12:05:52.124852
8.3.5_GEO.TIMSS.8.SCI.MEAN,"TIMSS in Georgia, grade 8, Science (mean score)",,2025-11-24T12:05:52.124853
8.3.5_GHA.LEAR.TEST.P3.ENG.ABOV.MIN,"National assessment for learning outcomes in Ghana, P3, English, students above minimal competency (%)",,2025-11-24T12:05:52.124854
8.3.5_GIN.PASEC.CM1.MAT.MEAN,"PASEC in Guinea, CM1, Mathematics (mean score)",,2025-11-24T12:05:52.124854
8.3.5_KGZ.PISA.89.READ5,"PISA in Kyrgyzstan, grades 8-9, Reading - continuous texts (mean score)",,2025-11-24T12:05:52.124859
8.3.5_KHM.LEAR.TEST.9.LANG.MEAN,"National assessment for learning outcomes in Cambodia, grade 9, Language (mean score)",,2025-11-24T12:05:52.124860
8.3.5_LAO.LEAR.TEST.5.MAT.MIN,"National assessment for learning outcomes in Laos, grade 5, Mathematics (minimal competency)",,2025-11-24T12:05:52.124860
8.3.5_MDA.LEAR.TEST.4.PROF,"National assessment for learning outcomes in Moldova, grade 4, proficient competency (%)",,2025-11-24T12:05:52.124861
8.3.5_NER.LEAR.TEST.CE2.FR.OPTIM,"National assessment for learning outcomes in Niger, CE2, French, optimal competency (%)",,2025-11-24T12:05:52.124862
8.3.5_SEN.PASEC.CM1.MATH.MEAN,"PASEC in Senegal, CM1, Mathematics (mean score)",,2025-11-24T12:05:52.124863
8.3.5_VNM.LEAR.TEST.5.MAT5,"National assessment for learning outcomes in Vietnam, grade 5, Mathematics - Level 1, scores in indicated level (%)",,2025-11-24T12:05:52.124864
8.3.5_VNM.LEAR.TEST.5.READ5,"National assessment for learning outcomes in Vietnam, grade 5, Reading - Level 5, scores in indicated level (%)",,2025-11-24T12:05:52.124865
8.3.6_CIV.LEAR.TEST.SEC.ALL.OPT.COMP,"National assessment for learning outcomes in Côte d'Ivoire, lower secondary (BEPC), optimal competency (%)",,2025-11-24T12:05:52.124866
8.3.6_ETH.LEAR.TEST.10.AVR.OPT,"National assessment for learning outcomes in Ethiopia, grade 10, average of all subjects, optimal competency (%)",,2025-11-24T12:05:52.124867
8.3.6_GEO.PISA.9.READ.MEAN,"PISA in Georgia, grade 9, Reading (mean score)",,2025-11-24T12:05:52.124867
8.3.6_GHA.LEAR.TEST.P6.ENG.ABOV.MIN,"National assessment for learning outcomes in Ghana, P6, English, students above minimum competency (%)",,2025-11-24T12:05:52.124868
8.3.6_GIN.PASEC.CM1.FR.MAT.MEAN,"PASEC in Guinea, CM1, French and Mathematics (mean score)",,2025-11-24T12:05:52.124869
8.3.6_KGZ.PISA.89.READ6,"PISA in Kyrgyzstan, grades 8-9, Reading - non-continuous texts (mean score)",,2025-11-24T12:05:52.124870
8.3.6_KHM.LEAR.TEST.9.MAT.MEAN,"National assessment for learning outcomes in Cambodia, grade 9, Mathematics (mean score)",,2025-11-24T12:05:52.124871
8.3.6_LAO.LEAR.TEST.5.MAT.PROF,"National assessment for learning outcomes in Laos, grade 5, Mathematics (proficiency)",,2025-11-24T12:05:52.124872
8.3.6_MDA.LEAR.TEST.9.PROF,"National assessment for learning outcomes in Moldova, grade 9, proficient competency (%)",,2025-11-24T12:05:52.124873
8.3.6_NER.LEAR.TEST.CM2.FR.OPTIM,"National assessment for learning outcomes in Niger, CM2, French, optimal competency (%)",,2025-11-24T12:05:52.124874
8.3.6_SEN.PASEC.CM1.FR.MEAN,"PASEC in Senegal, CM1, French (mean score)",,2025-11-24T12:05:52.124874
8.3.6_VNM.LEAR.TEST.5.MAT6,"National assessment for learning outcomes in Vietnam, grade 5, Mathematics - Level 1, scores in indicated level (%)",,2025-11-24T12:05:52.124875
8.3.6_VNM.LEAR.TEST.5.READ6,"National assessment for learning outcomes in Vietnam, grade 5, Reading - Level 6, scores in indicated level (%)",,2025-11-24T12:05:52.124876
8.3.7_CIV.PASEC.PRI.FRE.MAT,"PASEC in Côte d'Ivoire, CP2 and CM1, French and Mathematics (mean score)",,2025-11-24T12:05:52.124877
8.3.7_ETH.LEAR.TEST.12.ENG.OPT,"National assessment for learning outcomes in Ethiopia, grade 12, English, optimal competency (%)",,2025-11-24T12:05:52.124878
8.3.7_GEO.PISA.9.MAT.MEAN,"PISA in Georgia, grade 9, Mathematics (mean score)",,2025-11-24T12:05:52.124879
8.3.7_GHA.LEAR.TEST.P3.MAT.ABOV.MIN,"National assessment for learning outcomes in Ghana, P3, Mathematics, students above minimal competency (%)",,2025-11-24T12:05:52.124880
8.3.7_GIN.PASEC.CP2.FR.MATH.MEAN.END,"PASEC in Guinea, CP2, French and Mathematics, mean score at the end of year (%)",,2025-11-24T12:05:52.124880
